fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
147,BASELINE,53.147553404106915,32.06190391375047,36.970110853447736,26.86158080889207,35.225760420098126,36.99100776506883
148,BASELINE,90.40076576809666,109.78290306668065,72.36336266140721,80.25976788143895,84.65784966091893,81.75584065060399
149,BASELINE,102.70759684984428,104.27509589140159,69.08612163011772,70.01273448412162,67.76261622850639,70.02443797533256
150,BASELINE,84.44969253841334,67.79212456050807,38.49937134090358,50.20056228938991,43.845898440512954,44.45270614925319
151,BASELINE,13.916226991148648,9.81010211321896,10.5687161764819,12.541104920836148,20.411865361662564,19.018716462584194
152,BASELINE,29.82720224949516,33.94746821018852,14.16180379298531,16.012630056413045,16.904979299577107,15.1994357815107
153,BASELINE,29.23580492240788,18.837589852982745,27.2858816315472,21.892555825883136,27.06247388618587,26.368378274613605
154,BASELINE,23.059626237666777,23.73738990613205,18.60545860120041,17.48558555432541,25.736321790897676,22.139859541141817
155,BASELINE,54.99875487059991,15.549996960454777,26.683633435064152,13.675157177739933,37.30026398926337,27.908738720708683
156,BASELINE,25.248782545737797,93.04154530208545,58.4485887591167,64.26843205135303,56.51682224910694,57.60306111019092
157,BASELINE,15.893798288497656,91.7582849828336,24.682832178268164,24.64368289390537,33.31050628105137,30.733968195113867
158,BASELINE,6.320858596581701,3.0617984521572623,26.176701186913732,8.07670235516477,13.59349739434171,12.755705474633459
159,BASELINE,40.88955569295905,16.763638258266667,18.151167631435612,21.26045870809577,11.797264814663151,9.556475401211003
160,BASELINE,56.13517532036971,27.674619290096274,26.50106277777482,25.602350619571695,22.075609591739664,24.289682772892007
161,BASELINE,4.882270392325978,48.769034918693166,15.747226294425587,11.511131819633107,5.213904317763905,2.018986519721608
162,BASELINE,63.68009501350113,51.789625462414705,20.679225262524568,15.604468640210115,27.315257367016756,17.20532160651871
163,BASELINE,47.9389124378737,33.66462139936051,7.13900856824479,16.956971214729165,22.099705742317056,24.180378960090493
164,BASELINE,33.85095320319506,15.194213014596428,5.621480089181389,1.969763856881599,12.283492189401116,5.664288621896233
165,BASELINE,21.53393959133399,25.068327418253546,24.25080775348914,27.081551304743414,26.06927322475684,33.76496528713477
166,BASELINE,23.98886609320145,26.303711178345495,35.65083813909989,32.9427845502327,30.66290688757401,32.124713184876256
167,BASELINE,4.996257435008573,1.203461517170382,14.151400219127225,9.766532074138212,11.572445522471952,6.245657693072843
