date,smard_mean,smard_min,smard_max,smard_std,DCOILBRENTEU,DCOILBRENTEU_imputed,DEXUSEU,DEXUSEU_imputed,gpr_daily,gpr_daily_imputed,ttf_eur_mwh,ttf_eur_mwh_imputed,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,renewable_output_mwh,dunkelflaute_flag,guardian_sentiment_mean,guardian_sentiment_min,guardian_sentiment_max,guardian_article_count,sentiment_available,smard_mean_outlier_flag,DCOILBRENTEU_outlier_flag,smard_mean_lag1,smard_mean_lag2,smard_mean_lag3,smard_mean_lag4,smard_mean_lag5,smard_mean_lag6,smard_mean_lag7,DCOILBRENTEU_lag1,DCOILBRENTEU_lag2,DCOILBRENTEU_lag3,DCOILBRENTEU_lag4,DCOILBRENTEU_lag5,DCOILBRENTEU_lag6,DCOILBRENTEU_lag7,DEXUSEU_lag1,DEXUSEU_lag2,DEXUSEU_lag3,DEXUSEU_lag4,DEXUSEU_lag5,DEXUSEU_lag6,DEXUSEU_lag7,ttf_eur_mwh_lag1,ttf_eur_mwh_lag2,ttf_eur_mwh_lag3,ttf_eur_mwh_lag4,ttf_eur_mwh_lag5,ttf_eur_mwh_lag6,ttf_eur_mwh_lag7,renewable_output_mwh_lag1,renewable_output_mwh_lag2,renewable_output_mwh_lag3,renewable_output_mwh_lag4,renewable_output_mwh_lag5,renewable_output_mwh_lag6,renewable_output_mwh_lag7,dunkelflaute_flag_lag1,dunkelflaute_flag_lag2,dunkelflaute_flag_lag3,dunkelflaute_flag_lag4,dunkelflaute_flag_lag5,dunkelflaute_flag_lag6,dunkelflaute_flag_lag7,sentiment_available_lag1,sentiment_available_lag2,sentiment_available_lag3,sentiment_available_lag4,sentiment_available_lag5,sentiment_available_lag6,sentiment_available_lag7,gpr_daily_lag1,gpr_daily_lag2,gpr_daily_lag3,gpr_daily_lag4,gpr_daily_lag5,gpr_daily_lag6,gpr_daily_lag7,guardian_sentiment_mean_lag1,guardian_sentiment_mean_lag2,guardian_sentiment_mean_lag3,guardian_sentiment_mean_lag4,guardian_sentiment_mean_lag5,guardian_sentiment_mean_lag6,guardian_sentiment_mean_lag7,guardian_sentiment_min_lag1,guardian_sentiment_min_lag2,guardian_sentiment_min_lag3,guardian_sentiment_min_lag4,guardian_sentiment_min_lag5,guardian_sentiment_min_lag6,guardian_sentiment_min_lag7,guardian_sentiment_max_lag1,guardian_sentiment_max_lag2,guardian_sentiment_max_lag3,guardian_sentiment_max_lag4,guardian_sentiment_max_lag5,guardian_sentiment_max_lag6,guardian_sentiment_max_lag7,guardian_article_count_lag1,guardian_article_count_lag2,guardian_article_count_lag3,guardian_article_count_lag4,guardian_article_count_lag5,guardian_article_count_lag6,guardian_article_count_lag7,smard_mean_vol7d,smard_mean_vol30d,DCOILBRENTEU_vol7d,DCOILBRENTEU_vol30d,ttf_eur_mwh_vol7d,ttf_eur_mwh_vol30d,day_of_week,month,is_weekend,is_holiday,hormuz_state,state_evidence,state_event_id,state_open,state_restricted,state_severely_restricted,ttf_return,power_return,ttf_change,weekday
2025-04-20,65.26416666666667,-52.42,144.95,61.61766967897006,69.33,1,1.139,1,170.10482788085938,0,35.657,1,21614.25,101729.25,316623.0,439966.5,0,,,,,0,0,0,68.91958333333334,87.89791666666667,98.48666666666666,89.57708333333333,70.04166666666667,98.15708333333332,39.20375,69.33,69.33,69.33,67.94,66.58,67.18,66.83,1.139,1.139,1.1364,1.1382,1.129,1.1358,1.1325,35.657,35.657,35.657,35.312,34.407,34.499,33.463,387264.0,331630.5,547226.0,496941.5,773124.5,467806.75,729541.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.39453887939452,187.7323455810547,122.4609146118164,156.30990600585938,141.71412658691406,168.11903381347656,91.55338287353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.22618820816349,27.66748394147409,1.1837752360702445,3.937869500997462,0.9455968888814122,3.502873211633493,6,4,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-3.6554166666666674,0.0,6
2025-04-21,81.99166666666666,8.43,139.14,39.636417232319225,69.33,1,1.1508,0,158.39720153808594,0,35.657,0,2751.5,68792.25,240899.25,312443.0,0,,,,,0,0,0,65.26416666666667,68.91958333333334,87.89791666666667,98.48666666666666,89.57708333333333,70.04166666666667,98.15708333333332,69.33,69.33,69.33,69.33,67.94,66.58,67.18,1.139,1.139,1.139,1.1364,1.1382,1.129,1.1358,35.657,35.657,35.657,35.657,35.312,34.407,34.499,439966.5,387264.0,331630.5,547226.0,496941.5,773124.5,467806.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.10482788085938,117.39453887939452,187.7323455810547,122.4609146118164,156.30990600585938,141.71412658691406,168.11903381347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.239325340790522,27.760743998413428,1.2469543849334044,3.9333959034557866,0.8504909786902156,3.422650204087208,0,4,0,1,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,16.727499999999992,0.0,0
2025-04-22,112.64208333333332,67.66,263.2,44.24976452692608,68.93,0,1.1466,0,133.2294158935547,0,34.244,0,3932.25,72870.25,256057.25,332859.75,0,,,,,0,0,0,81.99166666666666,65.26416666666667,68.91958333333334,87.89791666666667,98.48666666666666,89.57708333333333,70.04166666666667,69.33,69.33,69.33,69.33,69.33,67.94,66.58,1.1508,1.139,1.139,1.139,1.1364,1.1382,1.129,35.657,35.657,35.657,35.657,35.657,35.312,34.407,312443.0,439966.5,387264.0,331630.5,547226.0,496941.5,773124.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.39720153808594,170.10482788085938,117.39453887939452,187.7323455810547,122.4609146118164,156.30990600585938,141.71412658691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.504878233305366,25.049607757062592,1.1877910670892735,3.925248011783766,0.5685908647700177,3.3354412486186185,1,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-3.962756261042699,30.650416666666658,-1.4129999999999967,1
2025-04-23,109.47583333333334,80.29,155.97,21.9694671358202,68.26,0,1.135,0,146.83367919921875,0,34.16,0,25678.5,81909.25,270508.0,378095.75,0,,,,,0,0,0,112.64208333333332,81.99166666666666,65.26416666666667,68.91958333333334,87.89791666666667,98.48666666666666,89.57708333333333,68.93,69.33,69.33,69.33,69.33,69.33,67.94,1.1466,1.1508,1.139,1.139,1.139,1.1364,1.1382,34.244,35.657,35.657,35.657,35.657,35.657,35.312,332859.75,312443.0,439966.5,387264.0,331630.5,547226.0,496941.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.2294158935547,158.39720153808594,170.10482788085938,117.39453887939452,187.7323455810547,122.4609146118164,156.30990600585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.425558437698378,25.22970175273958,1.083673206763516,3.9138669034498905,0.4687026167287594,3.2287498966938224,2,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-0.24529844644318732,-3.1662499999999767,-0.08400000000000318,2
2025-04-24,96.79625,78.04,121.61,14.02833493249504,67.5,0,1.1363,0,179.21395874023438,0,33.574,0,49004.25,180684.25,165548.75,395237.25,0,,,,,0,0,0,109.47583333333334,112.64208333333332,81.99166666666666,65.26416666666667,68.91958333333334,87.89791666666667,98.48666666666666,68.26,68.93,69.33,69.33,69.33,69.33,69.33,1.135,1.1466,1.1508,1.139,1.139,1.139,1.1364,34.16,34.244,35.657,35.657,35.657,35.657,35.657,378095.75,332859.75,312443.0,439966.5,387264.0,331630.5,547226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.83367919921875,133.2294158935547,158.39720153808594,170.10482788085938,117.39453887939452,187.7323455810547,122.4609146118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64021968834936,24.160199742327496,0.5219149721025358,3.903791908434311,0.5282178934193726,3.1372462549767968,3,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-1.7154566744730593,-12.67958333333334,-0.5859999999999985,3
2025-04-25,88.52583333333332,40.99,123.78,20.8682231731836,66.99,0,1.1381,0,190.11257934570312,0,32.432,0,7054.5,128761.75,203788.0,339604.25,0,,,,,0,0,0,96.79625,109.47583333333334,112.64208333333332,81.99166666666666,65.26416666666667,68.91958333333334,87.89791666666667,67.5,68.26,68.93,69.33,69.33,69.33,69.33,1.1363,1.135,1.1466,1.1508,1.139,1.139,1.139,33.574,34.16,34.244,35.657,35.657,35.657,35.657,395237.25,378095.75,332859.75,312443.0,439966.5,387264.0,331630.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.21395874023438,146.83367919921875,133.2294158935547,158.39720153808594,170.10482788085938,117.39453887939452,187.7323455810547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.510958862685587,23.66911188009113,0.4074718804321248,3.863828486708746,0.7103812860006455,3.0098516441077963,4,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-3.4014415917078544,-8.270416666666677,-1.141999999999996,4
2025-04-26,57.392500000000005,-14.85,107.4,44.4440810604106,66.99,1,1.1381,1,123.4497299194336,0,32.432,1,11538.0,229539.0,349944.5,591021.5,0,,,,,0,0,0,88.52583333333332,96.79625,109.47583333333334,112.64208333333332,81.99166666666666,65.26416666666667,68.91958333333334,66.99,67.5,68.26,68.93,69.33,69.33,69.33,1.1381,1.1363,1.135,1.1466,1.1508,1.139,1.139,32.432,33.574,34.16,34.244,35.657,35.657,35.657,339604.25,395237.25,378095.75,332859.75,312443.0,439966.5,387264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.11257934570312,179.21395874023438,146.83367919921875,133.2294158935547,158.39720153808594,170.10482788085938,117.39453887939452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50625908258194,22.87310971420153,0.7185733219770593,3.834611521031915,0.914242074890516,2.944324388089239,5,4,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-31.13333333333332,0.0,5
2025-04-27,31.43458333333333,-129.81,124.23,72.75032107977356,66.99,1,1.1381,1,154.0729217529297,0,32.432,1,33563.75,181669.5,384528.0,599761.25,0,,,,,0,0,0,57.392500000000005,88.52583333333332,96.79625,109.47583333333334,112.64208333333332,81.99166666666666,65.26416666666667,66.99,66.99,67.5,68.26,68.93,69.33,69.33,1.1381,1.1381,1.1363,1.135,1.1466,1.1508,1.139,32.432,32.432,33.574,34.16,34.244,35.657,35.657,591021.5,339604.25,395237.25,378095.75,332859.75,312443.0,439966.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4497299194336,190.11257934570312,179.21395874023438,146.83367919921875,133.2294158935547,158.39720153808594,170.10482788085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.951314873591443,22.97116958218474,0.9648118494148994,3.7721133592976206,1.2469402552134683,2.9374977210064035,6,4,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-25.957916666666677,0.0,6
2025-04-28,75.74916666666667,-6.18,194.81,57.03559597278715,66.13,0,1.1387,0,113.79048919677734,0,32.398,0,15669.0,48351.75,415100.5,479121.25,0,,,,,0,0,0,31.43458333333333,57.392500000000005,88.52583333333332,96.79625,109.47583333333334,112.64208333333332,81.99166666666666,66.99,66.99,66.99,67.5,68.26,68.93,69.33,1.1381,1.1381,1.1381,1.1363,1.135,1.1466,1.1508,32.432,32.432,32.432,33.574,34.16,34.244,35.657,599761.25,591021.5,339604.25,395237.25,378095.75,332859.75,312443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0729217529297,123.4497299194336,190.11257934570312,179.21395874023438,146.83367919921875,133.2294158935547,158.39720153808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19809839245725,24.47808263726594,1.0414573122998336,3.684786741905503,1.3336467191504249,2.883278312344319,0,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-0.10483473112974373,44.31458333333334,-0.03399999999999892,0
2025-04-29,73.20291666666667,-1.9,174.75,51.05458310808717,64.04,0,1.1396,0,127.8748550415039,0,31.856,0,20360.25,87860.5,404682.25,512903.0,0,,,,,0,0,0,75.74916666666667,31.43458333333333,57.392500000000005,88.52583333333332,96.79625,109.47583333333334,112.64208333333332,66.13,66.99,66.99,66.99,67.5,68.26,68.93,1.1387,1.1381,1.1381,1.1381,1.1363,1.135,1.1466,32.398,32.432,32.432,32.432,33.574,34.16,34.244,479121.25,599761.25,591021.5,339604.25,395237.25,378095.75,332859.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.79048919677734,154.0729217529297,123.4497299194336,190.11257934570312,179.21395874023438,146.83367919921875,133.2294158935547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31517058575177,24.43955214224454,0.9887678720363696,3.577764086976414,1.227639721492709,2.8344525032361743,1,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-1.672942774245334,-2.5462500000000006,-0.5420000000000016,1
2025-04-30,74.95833333333333,-6.21,176.43,51.86893387615823,63.37,0,1.1349,0,140.21450805664062,0,32.317,0,14121.0,56185.5,406018.5,476325.0,0,,,,,0,0,0,73.20291666666667,75.74916666666667,31.43458333333333,57.392500000000005,88.52583333333332,96.79625,109.47583333333334,64.04,66.13,66.99,66.99,66.99,67.5,68.26,1.1396,1.1387,1.1381,1.1381,1.1381,1.1363,1.135,31.856,32.398,32.432,32.432,32.432,33.574,34.16,512903.0,479121.25,599761.25,591021.5,339604.25,395237.25,378095.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.8748550415039,113.79048919677734,154.0729217529297,123.4497299194336,190.11257934570312,179.21395874023438,146.83367919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.981295735434287,21.139802718661063,0.931637064020644,3.468456810119932,0.8649061606552296,2.758540352199158,2,4,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,1.44713711702662,1.7554166666666617,0.4609999999999985,2
2025-05-01,44.96625,-129.99,164.38,80.16369962458072,62.37,0,1.1279,0,105.3466796875,0,32.149,0,9210.0,65401.5,397473.25,472084.75,0,,,,,0,0,0,74.95833333333333,73.20291666666667,75.74916666666667,31.43458333333333,57.392500000000005,88.52583333333332,96.79625,63.37,64.04,66.13,66.99,66.99,66.99,67.5,1.1349,1.1396,1.1387,1.1381,1.1381,1.1381,1.1363,32.317,31.856,32.398,32.432,32.432,32.432,33.574,476325.0,512903.0,479121.25,599761.25,591021.5,339604.25,395237.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21450805664062,127.8748550415039,113.79048919677734,154.0729217529297,123.4497299194336,190.11257934570312,179.21395874023438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.471310474188588,20.592194345910737,1.3370614545871278,3.406510686532537,0.8055456595356494,2.673994034501607,3,5,0,1,open,pre-event baseline (not a physical closure claim),,1,0,0,-0.5198502336231647,-29.992083333333326,-0.16799999999999926,3
2025-05-02,62.79125,-4.0,150.4,46.626403819640366,61.57,0,1.133,0,181.0728302001953,0,33.078,0,43074.0,208491.0,357735.0,609300.0,0,,,,,0,0,0,44.96625,74.95833333333333,73.20291666666667,75.74916666666667,31.43458333333333,57.392500000000005,88.52583333333332,62.37,63.37,64.04,66.13,66.99,66.99,66.99,1.1279,1.1349,1.1396,1.1387,1.1381,1.1381,1.1381,32.149,32.317,31.856,32.398,32.432,32.432,32.432,472084.75,476325.0,512903.0,479121.25,599761.25,591021.5,339604.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3466796875,140.21450805664062,127.8748550415039,113.79048919677734,154.0729217529297,123.4497299194336,190.11257934570312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.04303475349464,21.203515165928355,1.6312411284224255,3.1250397882506955,0.520493310031328,2.5280975228530984,4,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,2.889669974182718,17.824999999999996,0.929000000000002,4
2025-05-03,55.077916666666674,-3.04,97.81,41.61570104818473,61.57,1,1.133,1,85.18031311035156,0,33.078,1,65942.0,208593.5,244701.75,519237.25,0,,,,,0,0,0,62.79125,44.96625,74.95833333333333,73.20291666666667,75.74916666666667,31.43458333333333,57.392500000000005,61.57,62.37,63.37,64.04,66.13,66.99,66.99,1.133,1.1279,1.1349,1.1396,1.1387,1.1381,1.1381,33.078,32.149,32.317,31.856,32.398,32.432,32.432,609300.0,472084.75,476325.0,512903.0,479121.25,599761.25,591021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0728302001953,105.3466796875,140.21450805664062,127.8748550415039,113.79048919677734,154.0729217529297,123.4497299194336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.845656180735613,21.176516133005467,1.9641658837931195,2.7280957107267145,0.2164462983587684,2.158815443869209,5,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-7.713333333333324,0.0,5
2025-05-04,33.54208333333333,-5.01,112.38,41.28857574166688,61.57,1,1.133,1,95.38807678222656,0,33.078,1,98710.0,351888.0,214607.25,665205.25,0,,,,,0,0,0,55.077916666666674,62.79125,44.96625,74.95833333333333,73.20291666666667,75.74916666666667,31.43458333333333,61.57,61.57,62.37,63.37,64.04,66.13,66.99,1.133,1.133,1.1279,1.1349,1.1396,1.1387,1.1381,33.078,33.078,32.149,32.317,31.856,32.398,32.432,519237.25,609300.0,472084.75,476325.0,512903.0,479121.25,599761.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.18031311035156,181.0728302001953,105.3466796875,140.21450805664062,127.8748550415039,113.79048919677734,154.0729217529297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.929494288868106,21.526699947595564,2.2236295940281283,2.2854347407029256,0.3707742864624321,1.7844120896658722,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-21.535833333333343,0.0,6
2025-05-05,87.40375,49.66,128.92,22.857316365073206,61.57,1,1.1315,0,213.92315673828125,0,32.93,0,63038.25,239021.5,261437.25,563497.0,0,,,,,0,0,0,33.54208333333333,55.077916666666674,62.79125,44.96625,74.95833333333333,73.20291666666667,75.74916666666667,61.57,61.57,61.57,62.37,63.37,64.04,66.13,1.133,1.133,1.133,1.1279,1.1349,1.1396,1.1387,33.078,33.078,33.078,32.149,32.317,31.856,32.398,665205.25,519237.25,609300.0,472084.75,476325.0,512903.0,479121.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38807678222656,85.18031311035156,181.0728302001953,105.3466796875,140.21450805664062,127.8748550415039,113.79048919677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35107604681486,22.66333487743213,2.152262375581193,2.263954657152824,0.4563178195666346,1.5536019272241175,0,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-0.4474272930648837,53.86166666666667,-0.14800000000000324,0
2025-05-06,90.96291666666669,38.17,161.18,30.749429330748026,62.37,0,1.1345,0,214.70346069335932,0,34.743,0,81533.0,206384.75,347367.0,635284.75,0,,,,,0,0,0,87.40375,33.54208333333333,55.077916666666674,62.79125,44.96625,74.95833333333333,73.20291666666667,61.57,61.57,61.57,61.57,62.37,63.37,64.04,1.1315,1.133,1.133,1.133,1.1279,1.1349,1.1396,32.93,33.078,33.078,33.078,32.149,32.317,31.856,563497.0,665205.25,519237.25,609300.0,472084.75,476325.0,512903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.92315673828125,95.38807678222656,85.18031311035156,181.0728302001953,105.3466796875,140.21450805664062,127.8748550415039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64900567032723,22.507390327230368,1.7091114372008949,2.430039496389253,0.5090246977605106,1.5101890937393314,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,5.505617977528088,3.559166666666684,1.8130000000000024,1
2025-05-07,98.93,63.92,147.15,24.34742429016296,60.31,0,1.1348,0,250.2103576660156,0,34.531,0,26476.75,169113.0,327135.75,522725.5,0,,,,,0,0,0,90.96291666666669,87.40375,33.54208333333333,55.077916666666674,62.79125,44.96625,74.95833333333333,62.37,61.57,61.57,61.57,61.57,62.37,63.37,1.1345,1.1315,1.133,1.133,1.133,1.1279,1.1349,34.743,32.93,33.078,33.078,33.078,32.149,32.317,635284.75,563497.0,665205.25,519237.25,609300.0,472084.75,476325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.70346069335932,213.92315673828125,95.38807678222656,85.18031311035156,181.0728302001953,105.3466796875,140.21450805664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46873059694677,21.597482372730138,1.0254081649620583,2.564898980778366,0.5195659819472379,1.4602560352569731,2,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-0.6101948593961515,7.967083333333321,-0.2120000000000033,2
2025-05-08,103.17708333333331,63.75,185.08,28.27373285196099,62.22,0,1.1249,0,246.38934326171875,0,35.341,0,14476.0,177031.5,311323.25,502830.75,0,,,,,0,0,0,98.93,90.96291666666669,87.40375,33.54208333333333,55.077916666666674,62.79125,44.96625,60.31,62.37,61.57,61.57,61.57,61.57,62.37,1.1348,1.1345,1.1315,1.133,1.133,1.133,1.1279,34.531,34.743,32.93,33.078,33.078,33.078,32.149,522725.5,635284.75,563497.0,665205.25,519237.25,609300.0,472084.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.2103576660156,214.70346069335932,213.92315673828125,95.38807678222656,85.18031311035156,181.0728302001953,105.3466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.072249415093143,21.690791554480658,0.6914443130897557,2.630536766165716,0.8398427857847176,1.3957326263889125,3,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,2.345718340042291,4.247083333333308,0.8100000000000023,3
2025-05-09,81.11375,-0.74,149.13,48.41491090944572,64.26,0,1.127,0,150.08396911621094,0,34.618,0,13023.25,133218.5,418051.75,564293.5,0,,,,,0,0,0,103.17708333333331,98.93,90.96291666666669,87.40375,33.54208333333333,55.077916666666674,62.79125,62.22,60.31,62.37,61.57,61.57,61.57,61.57,1.1249,1.1348,1.1345,1.1315,1.133,1.133,1.133,35.341,34.531,34.743,32.93,33.078,33.078,33.078,502830.75,522725.5,635284.75,563497.0,665205.25,519237.25,609300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.38934326171875,250.2103576660156,214.70346069335932,213.92315673828125,95.38807678222656,85.18031311035156,181.0728302001953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92678985689444,21.86090960573101,0.6893337017655783,2.834257590964986,0.9285545859668942,1.2763198910800164,4,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-2.045782518887407,-22.06333333333332,-0.722999999999999,4
2025-05-10,52.30041666666667,-114.53,163.2,78.00069283299692,64.26,1,1.127,1,116.97671508789062,0,34.618,1,6748.75,113890.5,402383.25,523022.5,0,,,,,0,0,0,81.11375,103.17708333333331,98.93,90.96291666666669,87.40375,33.54208333333333,55.077916666666674,64.26,62.22,60.31,62.37,61.57,61.57,61.57,1.127,1.1249,1.1348,1.1345,1.1315,1.133,1.133,34.618,35.341,34.531,34.743,32.93,33.078,33.078,564293.5,502830.75,522725.5,635284.75,563497.0,665205.25,519237.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.08396911621094,246.38934326171875,250.2103576660156,214.70346069335932,213.92315673828125,95.38807678222656,85.18031311035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.290027143294346,21.700113701136058,0.6639456374829876,2.907590225518175,1.009493743972624,1.228527697468384,5,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-28.813333333333325,0.0,5
2025-05-11,19.40666666666667,-250.32,124.86,114.20870912754296,64.26,1,1.127,1,104.52276611328124,0,34.618,1,42860.5,205929.5,409054.25,657844.25,0,,,,,0,0,0,52.30041666666667,81.11375,103.17708333333331,98.93,90.96291666666669,87.40375,33.54208333333333,64.26,64.26,62.22,60.31,62.37,61.57,61.57,1.127,1.127,1.1249,1.1348,1.1345,1.1315,1.133,34.618,34.618,35.341,34.531,34.743,32.93,33.078,523022.5,564293.5,502830.75,522725.5,635284.75,563497.0,665205.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.97671508789062,150.08396911621094,246.38934326171875,250.2103576660156,214.70346069335932,213.92315673828125,95.38807678222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73841615200367,22.065321791782115,1.204248431895682,2.9067969495194714,0.9869773481627606,1.2366596201423583,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-32.89375,0.0,6
2025-05-12,69.61333333333333,-35.0,172.7,60.70367553277483,65.28,0,1.1106,0,200.17465209960932,0,35.39,0,92347.0,283608.75,440054.5,816010.25,0,,,,,0,0,0,19.40666666666667,52.30041666666667,81.11375,103.17708333333331,98.93,90.96291666666669,87.40375,64.26,64.26,64.26,62.22,60.31,62.37,61.57,1.127,1.127,1.127,1.1249,1.1348,1.1345,1.1315,34.618,34.618,34.618,35.341,34.531,34.743,32.93,657844.25,523022.5,564293.5,502830.75,522725.5,635284.75,563497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.52276611328124,116.97671508789062,150.08396911621094,246.38934326171875,250.2103576660156,214.70346069335932,213.92315673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.024156368663657,24.257678599423222,1.4543137802542934,2.918280650316477,0.9034586980706928,1.2396443358112947,0,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,2.2300537292737843,50.20666666666666,0.7719999999999985,0
2025-05-13,79.50416666666668,-16.0,223.58,61.838124086842335,66.93,0,1.1176,0,150.0257110595703,0,35.744,0,45296.0,137786.0,441279.75,624361.75,0,,,,,0,0,0,69.61333333333333,19.40666666666667,52.30041666666667,81.11375,103.17708333333331,98.93,90.96291666666669,65.28,64.26,64.26,64.26,62.22,60.31,62.37,1.1106,1.127,1.127,1.127,1.1249,1.1348,1.1345,35.39,34.618,34.618,34.618,35.341,34.531,34.743,816010.25,657844.25,523022.5,564293.5,502830.75,522725.5,635284.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.17465209960932,104.52276611328124,116.97671508789062,150.08396911621094,246.38934326171875,250.2103576660156,214.70346069335932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.667069271726945,24.21944230894953,1.5605340966078451,2.920784888998956,0.7385239462058465,1.2436394698758797,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,1.0002825656965308,9.890833333333347,0.3539999999999992,1
